customer_id,customer_zip_code_prefix,customer_city,Customer_Name,customer_state
0hmeP17KqfMi,89633,sao leopoldo,Megan Hall,RS
0hmvhMpprQLc,86805,canoas,Joshua Anderson,RS
0hvU8SntYvqF,13370,brasilia,Andrew Roberts,DF
0hwjbtLgv92K,11602,maringa,William Anderson,PR
0i3rQr5TMsQj,15706,senhor do bonfim,Mia Green,BA
0i58sbm4j0kY,68488,sao paulo,Joshua Evans,SP
0i7YTfyW70rv,26051,florianopolis,Sophia Walker,SC
0iVegY0ielog,91180,rio de janeiro,Jessica White,RJ
0iXrt5Xu4QEG,74481,marilia,John Martinez,SP
0iaBWJwVLneJ,83570,teresina,Emily Clark,PI
0iaI4EJUSu3y,13408,oliveira,Hannah Phillips,MG
0im8g3CLI1gk,36048,sao paulo,Megan Mitchell,SP
0ipa9AuKBitn,85901,sao paulo,Laura Wright,SP
0j03KVAcmRet,6825,sao paulo,Robert Taylor,SP
0j4dEbIOppZb,64080,resende,Robert Garcia,RJ
0jBMDg0aCHTz,5847,brasilia,Mei Anderson,DF
0jD8mNfOenHj,29398,brasilia,Raj Evans,DF
0jEl0UVBNaKs,14670,sorocaba,Fatima Thompson,SP
0jGQWVannLRK,72003,rio de janeiro,Elijah Walker,RJ
0jLruoeueE3s,5266,sao paulo,Olivia Johnson,SP
0jSei115iDH3,63020,sao jose dos campos,Daniel Lewis,SP
0jTlVj0Gg49n,9783,rio de janeiro,Laura Baker,RJ
0jeb4N42q313,4830,contagem,Olivia Martinez,MG
0jetWdVtB1UV,3962,rio de janeiro,Ashley Hall,RJ
0jlEYVCBuq78,11721,porto alegre,Ava Harris,RS
0js6Vw1k7mgA,38120,itaju,Joshua Phillips,SP
0juE9XmEicBN,88066,santa barbara d'oeste,Carlos Brown,SP
0juWr9fe1E8F,44078,recife,Ava Brown,PE
0k4G77OG1FRn,3803,serra,Olivia Edwards,ES
0k6GSP05dquZ,98270,sao paulo,Ali Young,SP
0k84Ic1ymb61,7716,rio de janeiro,William White,RJ
0k9KZGnZOT0J,6785,santiago,Chen Martin,RS
0k9RoERQXwaw,3067,sao paulo,Tomasz Harris,SP
0kBb1VNd0Zex,20755,sao paulo,Chris Anderson,SP
0kJKWGRf1Ntb,14800,unai,John Smith,MG
0kT4hgq4IN5Q,69065,itapirapua,Benjamin Walker,GO
0kTg5D3Jsfnc,17740,itamogi,James Brown,MG
0kUMMuD65J2w,45936,saquarema,Ali Young,RJ
0kinc6A6bMER,4195,santos,Ali Edwards,SP
0kn7p2ewQKr3,26540,rio de janeiro,Ava Rodriguez,RJ
0l0aiASLaOQn,4922,ribeirao pires,Olivia Thomas,SP
0l5GW20HvCM5,71915,campinas,Olivia Nelson,SP
0l60bQ5yEJGN,75106,rio de janeiro,Noah Phillips,RJ
0lQy7WjRHfXB,36940,sao paulo,Mia Garcia,SP
0lVRKDJISJoA,88504,brasilia,Fatima Evans,DF
0lWxVKsD9TgH,14403,sao paulo,Daniel Garcia,SP
0ldbhaMAuxZv,8320,rio de janeiro,Mia Parker,RJ
0lqUjjhKir5J,58075,rio de janeiro,Noah Ramirez,RJ
0luDmnBecfoW,86620,alexandria,Fatima Roberts,RN
0mFe1YfOYUsm,3434,capela de santana,Michael Baker,RS
0mHFciVJF6Rr,6236,suzano,Hannah Green,SP
0mNBeDc6eTmZ,2461,teresina,Aisha Evans,PI
0mRHFmaeyDsw,89121,brasilia,Raj Phillips,DF
0mSwzMiHC03K,39550,porto alegre,Emily Allen,RS
0mWAxRcUIH7d,96508,goiania,Fatima Baker,GO
0moPJGKNbHd2,3678,guarulhos,Aisha Walker,SP
0mrN1OPxtXKg,64180,belo horizonte,Sarah Martinez,MG
0mwvhLyKOPp7,95365,sao jose,Chen Perez,SC
0n0T3y4xtTYv,69900,sao paulo,Joshua Allen,SP
0n1PNGiAzEUl,48370,rio de janeiro,Noah Campbell,RJ
0n241vxUTHBS,65398,itaborai,Ali Anderson,RJ
0n2o0fdvMOBQ,5831,sao paulo,William Wright,SP
0n4EidoTqeL8,84435,brasilia,Liam Scott,DF
0n8S77uGYEDp,89865,santo andre,Fatima Lee,SP
0nKMY60JZHQV,12228,pedro leopoldo,Carlos Hill,MG
0nTZ6qCbrGfC,74959,soledade,Hannah Scott,RS
0nbI1a57OVxO,93135,sao goncalo,Megan Evans,RJ
0nfhGJmTkJBz,59112,brasilia,Carlos Turner,DF
0nv12XBKAUAX,98690,guarulhos,Emily Lee,SP
0o3tCickb21v,74775,belo horizonte,Carlos Lee,MG
0o9KRK78Odzy,8765,belo horizonte,Fatima Scott,MG
0oCMwzMmdLDy,92120,sao paulo,Mia Taylor,SP
0oJ7xM4TMkkJ,45077,taubate,Jessica Baker,SP
0oOrnOrrGlDI,4103,arroio do meio,Carlos Adams,RS
0oQGUcgMmQII,48860,carmo do rio claro,Mia Taylor,MG
0oR540lGXrO4,69380,ponta grossa,Rachel Evans,PR
0oaSj3916NGW,45654,acu,James Clark,RN
0oxGwof9VzUg,4826,sao paulo,Megan Roberts,SP
0oyPOnjybh5H,74215,joinville,Elijah Scott,SC
0oyPeaIJkJw0,5164,salvador,Sophia Hall,BA
0ozpELguMuuk,14680,belo horizonte,Mia Brown,MG
0p1j0Kbe4T9J,84174,sao paulo,Sarah Smith,SP
0p4MZRyRZzhw,36546,ribeirao das neves,James Mitchell,MG
0pC5ah3ScUyL,44065,sao paulo,Ali Smith,SP
0pIwhYxNvdPj,75950,mogi-guacu,Andrew Walker,SP
0pP47Dxg5Dgm,23070,vitoria,Ashley Mitchell,ES
0pPQygKCHxut,88385,entre rios,Amanda Wright,BA
0pSrTJqD8Mod,13236,trindade,Aisha Campbell,GO
0ppLSIt4btFY,6435,sao paulo,Megan Thompson,SP
0przNqzswmn3,46550,sao paulo,Sophia Martin,SP
0psEmRMf5wxa,3345,rio de janeiro,Emma Hill,RJ
0pthM44Gk9Sd,3650,sao paulo,Sarah Scott,SP
0q2Riuhav9it,48010,bom jesus da penha,Joseph Wright,MG
0qNHybDKAidq,68907,sao paulo,Emma Lewis,SP
0qNqBOcsim9o,37795,serra,Olivia Thomas,ES
0qVkslKvaE31,15718,rio de janeiro,Liam Lee,RJ
0qagbBaqM3E5,15502,rio de janeiro,William Phillips,RJ
0qbRKKtfkNs4,83411,curitiba,Emily Wright,PR
0qbZbYhaSWnM,72510,cangucu,Nicole Lewis,RS
0qe3X1ISBtBb,74333,sao paulo,Ava Adams,SP
0qfXusp5XPDX,64808,indaiatuba,Sophia Jackson,SP
0qjpCJKSfcgp,49960,sao joao del rei,David Jackson,MG
0qkrgq90b5s1,19450,encantado,Lucas Lewis,RS
0qlUBFXrsMAw,79045,barueri,Rachel Mitchell,SP
0qmJnEa7kPl8,2358,sao paulo,Olivia Anderson,SP
0qo0XBBVUqQB,79304,itaquaquecetuba,Benjamin Edwards,SP
0qvuZzFqZGKj,32110,sao paulo,Ava Hill,SP
0r06kVGfg8I8,15014,sao borja,Benjamin White,RS
0r3RWiwNrfrE,35438,vinhedo,Mia Taylor,SP
0r3S50TinWh4,39500,campina grande,Noah Garcia,PB
0rE32OFAVqmn,88316,sao paulo,Fatima Johnson,SP
0rHNVJuSPQzB,6859,maringa,Tomasz Walker,PR
0rP5hUp0CBoE,37713,rio de janeiro,Megan Jackson,RJ
0reTmaRovp7X,12310,itumbiara,James Edwards,GO
0rfC408l6Fzs,73753,sao paulo,Amanda Baker,SP
0riKmP2cQQVT,5376,gurupi,Rachel Evans,TO
0rjIEFKEKCYk,54450,sao paulo,Chen Roberts,SP
0rnhD7dDkJtt,74730,sao jose do goiabal,Liam Martin,MG
0rqeRqOP1dVB,5105,natal,Mei Thompson,RN
0ruTm4BI01sw,14095,bom jesus do itabapoana,Sophia Baker,RJ
0rwWrlALFboN,74375,guarulhos,Liam Smith,SP
0ryasnpwC2Ts,15056,sao paulo,Chris Thomas,SP
0ryga6B5cnJl,6513,resende,Carlos Rodriguez,RJ
0s9FkevEcm4w,9837,campo limpo paulista,Jessica Turner,SP
0sA1APqHByTo,86183,taboao da serra,Megan Lewis,SP
0sFkoFWBb04v,11543,mogi das cruzes,Isabella Perez,SP
0sHIGO08qjlX,6351,sao paulo,Daniel Edwards,SP
0sKrPlin3ZF0,44571,dois vizinhos,Sophia Nelson,PR
0sXiVqPGw14E,11707,jacobina,Fatima Taylor,BA
0sXnlYkjSRYJ,54250,belo horizonte,Lucas Lewis,MG
0se51kJjzF3A,18409,macae,Benjamin Jackson,RJ
0siWVVbW9OYH,75901,sao paulo,Isabella Phillips,SP
0skgcHBfdYEE,55410,jundiai,Nicole Rodriguez,SP
0ss1dbrzHSPP,97700,uniao da vitoria,Benjamin Jackson,PR
0t4WTh0UtwQV,73805,guarulhos,Andrew Martin,SP
0tT7WcxsIkyc,96405,contagem,Hannah Jackson,MG
0tWgBuSlag86,88950,cesario lange,Aisha Edwards,SP
0tbPGZDRcf1W,2080,machado,Megan Thomas,MG
0tgYlOTGgpO6,79230,russas,Chen Wright,CE
0thu18b5jLPj,89056,jau,Laura King,SP
0tl3zmG3tuP1,46770,vacaria,Olivia White,RS
0tqx8qkaFvdQ,17066,votorantim,Lucas White,SP
0tunYiC0eIHG,93542,alvorada,James Phillips,TO
0tv51T5YPnTo,65020,sao joao de meriti,Ashley Anderson,RJ
0u881WFvdgXZ,29052,patos,Aisha Thomas,PB
0uAkhJTGVkXL,74922,guarulhos,Mia Taylor,SP
0uMVadewWdrQ,39518,campinas,David Hall,SP
0uWMmeyraBZM,49680,belo horizonte,William Jackson,MG
0uWqXqyA1eHa,65603,itajai,Fatima Brown,SC
0uabZdMSRenc,37970,chapadao do sul,Mia Turner,MS
0ubGnUJpa0Qe,23095,macae,Lucas Campbell,RJ
0udGvymFgFNI,3112,armacao dos buzios,Daniel Lewis,RJ
0umHcduJWwGe,27210,brasilia,Raj Young,DF
0uoLcnsNRXJB,58320,porto alegre,Daniel Wright,RS
0uz78djAznJr,2864,sao paulo,Michael Parker,SP
0vT0CKnTQLU1,75120,sao paulo,Carlos Adams,SP
0vUNrICrX6KR,3135,jandira,Michael Anderson,SP
0vZ2p56HDu5p,28040,belo horizonte,Olivia Wright,MG
0vcAsKtguYZx,5269,sao vendelino,Rachel Jackson,RS
0vdiWUG9hSCq,25940,rio de janeiro,Mia Campbell,RJ
0vfzdCTfXnBu,49009,vargem grande paulista,William Campbell,SP
0vgCHs5ch1fH,3513,queimados,Daniel Robinson,RJ
0vuFKm6eHfl2,5092,salvador,Raj Hill,BA
0w5GJ5H1n8aD,18072,guarapuava,William Clark,PR
0wBMqhWUAbjz,7841,contagem,Chen Roberts,MG
0wUzdeG8MBpB,89805,pouso alegre,Joseph Turner,MG
0weGT8A59gAY,74665,pirapora do bom jesus,Lucas King,SP
0wmVOdFSE1p2,21830,guarulhos,Raj Nelson,SP
0wnTlrAFpd6d,60035,sao paulo,Ava Johnson,SP
0x28Z6e4lvOL,23092,aparecida de goiania,Daniel Wright,GO
0xDVV4lDV60m,38240,campinas,Chris Roberts,SP
0xIq9vxzpUuq,44180,rio de janeiro,Isabella Walker,RJ
0xLSV06zsA5D,60335,barra mansa,Sarah Lee,RJ
0xYmHjke2AEx,93542,alvorada,Noah Ramirez,TO
0xeg1QbYsJQF,58027,rio de janeiro,Ava Edwards,RJ
0xftsQW2nrT5,2631,rio de janeiro,Michael Young,RJ
0xmZWub1HylX,82100,rio de janeiro,Joseph Baker,RJ
0xvlXdhtgHMG,54740,brasilia,James King,DF
0xzzzPcixX2j,59795,sao paulo,Amanda Adams,SP
0y0eJbubfvdj,39205,jundiai,Sophia King,SP
0y3LMYnFs0Tu,5419,brasilia,Lucas Edwards,DF
0yPZqEwkisYr,40100,belo oriente,Laura Clark,MG
0yRZR2EZGMWb,93601,icara,Mei Martin,SC
0ybrFHXY3V2h,3959,santo antonio do pinhal,Chris Garcia,SP
0yeyzrAbu2PS,76906,ribeirao claro,Fatima Hill,PR
0yleUJmTYwhI,46550,sao paulo,Joseph Jackson,SP
0yndSPVS9aDg,64804,paulinia,Tomasz Hill,SP
0yss58HpPuxD,3271,paranaiba,Daniel Garcia,MS
0yynZ8KOVCxH,89176,vicosa,Mei Ramirez,MG
0yzLDeQfqEMh,64045,sorocaba,Sophia King,SP
0zC0NZJ0sNVR,24905,morungaba,Ava Allen,SP
0zE19DrQYKvl,39207,goiania,Chris Wright,GO
0zJqfaD9tckm,54789,rio de janeiro,John Garcia,RJ
0zKKHoMNBN7j,79785,niteroi,Daniel Robinson,RJ
0zNtV1wVELzE,5041,cubatao,John Wright,SP
0zYxriKBesD4,88040,sao paulo,Ali Phillips,SP
0zb8e5vpz2b3,3568,itaborai,James Ramirez,RJ
0zgtzQQj5vJw,96487,gabriel monteiro,James White,SP
0zxBrkADeHAE,7813,sao paulo,Emily Rodriguez,SP
103iJbbAdtzJ,3185,florianopolis,Tomasz Lewis,SC
10CMmu85B1xh,3883,guarulhos,Elijah Robinson,SP
10IJED4Vy72I,36760,montes claros,Andrew Perez,MG
10J1MoALcEEf,7197,niteroi,Aisha Ramirez,RJ
10KDtP0YNqmx,74922,guarulhos,Benjamin Nelson,SP
10L9UhKKcKRI,89700,cascavel,Chen Clark,PR
10N7Ch6TEOEO,39350,cachoeirinha,Lucas Adams,RS
10ZA0XKIz7z7,81720,cassilandia,Hannah Green,MS
10yC9v7WR0Fg,77820,barueri,Fatima Phillips,SP
10zQ853fOaeM,2611,jaguariuna,John Edwards,SP
11A6R59hO5HF,11664,rio de janeiro,Rachel Wright,RJ
11EZU4ocs8c3,27536,cotia,Rachel Scott,SP
11NiN7TkAvYY,77423,rio claro,Lucas Smith,SP
11PQQK7x8rGU,28016,santana de parnaiba,Emily Smith,SP
11PolnhRPx67,24802,brasilia,Joshua Martinez,DF
11SyGpDgr8Kr,70353,rio de janeiro,Chris Clark,RJ
11T61PLSgMqY,70344,porto alegre,Laura Nelson,RS
11gc3uKaCCYt,28390,hortolandia,Sophia Martinez,SP
11kyeTtoXuAy,70253,rio de janeiro,Daniel Martin,RJ
11rzNuxGsM6E,7916,anapolis,Lucas Hall,GO
12Bh21OlfSug,2729,sao paulo,Amanda Hill,SP
12D8OcY8KUBD,8230,sao domingos das dores,Ava Brown,MG
12EUuF1lBdpc,1004,ituporanga,Noah King,SC
12Ex6sfnaKpp,67140,sao paulo,Chen Jackson,SP
12GKD06PWmHj,87020,santo andre,Daniel Jackson,SP
12LpqpKZccCa,1137,belo horizonte,Tomasz Rodriguez,MG
12QZ3L12IolI,4705,sao paulo,John Scott,SP
12VqQBRLi5y1,78335,pouso alegre,Andrew Harris,MG
12e1fWXH3yJW,29905,mossoro,Liam Wright,RN
12fvN8MZBYrv,9614,recife,Ashley Mitchell,PE
12hP07ZiZzSh,4643,brasilia,Robert Phillips,DF
12iLp2wIbAZc,52150,goiania,Daniel Clark,GO
12oNQOYAJJuH,38735,osasco,Raj Anderson,SP
136Ij9EmceZx,5399,marilia,Ashley Rodriguez,SP
13Az69Rcdo0G,22753,rio de janeiro,Liam Jackson,RJ
13DFDEjYk9oe,64046,belem,Ava Perez,PA
13I84wycLvV1,88010,arroio do sal,Hannah King,RS
13QC1AOX58yu,81450,petropolis,Raj White,RJ
13SuMHG96kUV,75132,nova iguacu,Emma Taylor,RJ
13XkfZAsmW18,4308,rio de janeiro,Emily Phillips,RJ
13bChBvHXhWd,24315,cajobi,Tomasz Brown,SP
140Eq7kOLbSV,95755,guarulhos,Michael Lewis,SP
14IjseCfUXQR,45012,campo grande,Sarah Campbell,MS
14JSOdrWE1f3,2991,sao paulo,Nicole King,SP
14M3cuTAhToY,19700,sao paulo,Amanda Hill,SP
14Mue1eyKbc0,11664,rio de janeiro,Ava Hill,RJ
14RpKLn5wg0r,60025,santarem,Carlos Lewis,PA
14ZHUpeDA5UL,23050,nova lima,Chris Perez,MG
14cMJDoMwcIk,80510,praia grande,John Roberts,SP
14z6G4aFARJG,86803,belo horizonte,Joshua Thomas,MG
151oIADwAm49,85410,pontal,Nicole Hall,SP
15CyqAXBLjhD,4014,sao paulo,Joshua Harris,SP
15D2c4YI9VhD,89112,francisco morato,Laura Martin,SP
15Fp9BJdkCY4,86695,sao paulo,Rachel Hill,SP
15VJ7xH15tGM,75065,sao jose do rio preto,Nicole Mitchell,SP
15VRn7d0llsJ,89690,florianopolis,Aisha Johnson,SC
15nGBYTmS9Sp,23831,caxias do sul,Sarah Martinez,RS
15nhMboihP1k,72912,sao paulo,Nicole Garcia,SP
15tPgX6AC4oT,38025,ribeirao das neves,Elijah White,MG
15tkJgTuu0Am,9030,petropolis,Fatima Young,RJ
15wuy3nAetWv,29314,araci,Mei Young,BA
164hu3CK7BbG,4018,rio de janeiro,Mei Martinez,RJ
165SwF6K3vFK,86375,goiania,Mia White,GO
16Dpc34Ovpzo,32685,capitao leonidas marques,Raj Robinson,PR
16HTNwP3jJci,2256,parnamirim,Chris Thomas,RN
16KZiaJfTcoE,56317,sao paulo,William Green,SP
16OoPEfIdoHe,8382,osasco,Ava Martinez,SP
16X6g09P8TL4,15075,resende,David Hall,RJ
16jcdez56OxZ,2926,londrina,Michael Clark,PR
16kHRGIYE7BT,4304,vitoria,John Green,ES
16mEnByqpV5o,4428,itaquaquecetuba,Benjamin Brown,SP
16wMtKhTN57H,86080,mendes,Robert Evans,RJ
170Jlj09TZnd,2436,jucurutu,Amanda Garcia,RN
171PugODDOeo,5454,sao paulo,Benjamin Thompson,SP
17CrsotmSnaa,4011,campinas,Joshua Jackson,SP
17O7QJadHobB,15105,fortaleza,William Young,CE
17VIDFr9bIR0,9411,aracaju,Chris Roberts,SE
17dHQ5Pbnpbr,13736,planalto,Andrew Rodriguez,PR
17jvYcs2cOEJ,90470,itajuba,Megan Baker,MG
17m6T1wQ3X2K,54440,sao paulo,Emma White,SP
17skRTiF2V8R,32675,porto alegre,Elijah Thompson,RS
17vZpyPq9r66,7197,niteroi,Elijah Harris,RJ
17wPhvi8dUVk,13460,joao pessoa,Ali Anderson,PB
17ybPrcQ1WwR,26535,rio de janeiro,Liam White,RJ
17zdP7QnWwbK,22460,brasilia,William Roberts,DF
184l4HeebUUs,7438,tres lagoas,Joseph White,MS
18EzsyW4OzlY,19050,belo horizonte,Rachel Allen,MG
18VfVjDGHY0z,37555,areia branca dos assis,Liam Mitchell,PR
18dMnSzOToEi,87703,teresina,Mei Ramirez,PI
18u8qJ3UaUtG,59060,colonia castrolanda,Andrew King,PR
193CiQRzeXUp,4651,braganca paulista,Jessica King,SP
19B2gwtmFMxQ,62190,niteroi,Joshua Perez,RJ
19GHv3o8fKnK,20091,sao paulo,Joseph Robinson,SP
19HJI8X8jkwy,89920,faxinal dos guedes,Laura Edwards,SC
19LQ2RodIMb0,22740,belo horizonte,Benjamin Allen,MG
19MCPNYWwQZf,3474,belo horizonte,Ashley Jackson,MG
19VxiX4nssoJ,70670,alegrete,Michael Wright,RS
19kFaa7kXtdy,1431,tatui,Joseph Martin,SP
19nrVRwI742P,39990,caxias do sul,Chen Ramirez,RS
1A0SWwoZmQaB,5030,cantagalo,Sarah Martinez,PR
1A7sZb4dC1Ec,96214,itapema,James Allen,SC
1ABNx7QHSK8f,17110,colatina,Fatima Roberts,ES
1AHfauToPZSj,81670,jaragua do sul,Isabella Ramirez,SC
1AQ7E3tkHGqb,18051,sao paulo,Sophia White,SP
1AU9S8oxlfmp,8685,sao paulo,James Martin,SP
1AWsrYU2c7Tx,12908,ourinhos,Amanda Hall,SP
1AtQeiWNKLJ3,55535,rio brilhante,Sarah Wright,MS
1B1FfrPuf3a1,12523,rio de janeiro,Joshua Mitchell,RJ
1B2d5GTkeSnR,85605,suzano,Joshua Parker,SP
1BGdZgwNkOhV,29720,sorocaba,Joseph Baker,SP
1BYNPKoA8AJu,30628,valparaiso de goias,Laura Ramirez,GO
1BmVcQ1MaW96,4118,petrolandia,Chen Phillips,PE
1C82ogXKeszl,69010,itapira,William Mitchell,SP
1CGGBH2tiX4k,18213,vila velha,Sarah Mitchell,ES
1CJrUHXN0NxC,9133,taquari,Olivia Rodriguez,RS
1CPg6wqbfmB6,47580,curitiba,Ava Lewis,PR
1CT4NAL5IKWa,4081,sao sebastiao,Joseph Walker,SP
1Cb9zSWAyddR,38300,brasilia,Carlos Edwards,DF
1CbM0ebJiU2m,89110,rio de janeiro,Chen Ramirez,RJ
1ChWAYAPt4ZQ,4003,bento goncalves,Sarah Phillips,RS
1Cyg6Vnyatb1,91785,jumirim,Andrew Thompson,SP
1DAUd0IIQ21F,28925,sumare,Ashley Adams,SP
1DCfbKMDmLdg,56280,sao paulo,Mia Parker,SP
1DKJ6Z0inCSH,29820,pirai,Laura Martin,RJ
1DZnRcTg4xgt,28942,brasilia,Amanda Thomas,DF
1Dl8eXMDae3f,64290,sao paulo,Fatima Edwards,SP
1DnVXKTekahU,7190,jaragua do sul,Chris Garcia,SC
1DotEeQrnkcH,36515,uberaba,Emma Anderson,MG
1E8GzoMIvsnR,8588,rio casca,Chen Walker,MG
1EHtIm2ynhrR,4186,sao paulo,Lucas Nelson,SP
1EMuxdxtdWyo,74465,indaiatuba,Sarah Adams,SP
1EUHvFcijdsM,3388,sao paulo,Ava Evans,SP
1EVRMSx0e0TQ,3186,mogi mirim,Robert Young,SP
1EWPTP1WmSo8,4106,joao pessoa,Robert Thomas,PB
1EWobxuQJiI8,51345,belo horizonte,John Roberts,MG
1EXNZFHTFzS9,65970,ipora,Elijah Campbell,GO
1EdtLvUjZqvY,60511,sao paulo,Sophia Hall,SP
1EgJq0O76yIs,12705,fazenda rio grande,Emma Clark,PR
1Eiu9b0QBjwG,3505,sao paulo,Liam Walker,SP
1Erw5KXe7xtR,59280,matao,Daniel Young,SP
1EzJplQVAE1b,91740,nova alvorada do sul,Elijah King,MS
1F5s1khbanhC,13052,sao paulo,Isabella Perez,SP
1FJB2WuxC36N,77026,campinas,Rachel Mitchell,SP
1FQCDERva2Et,88308,duque de caxias,Fatima Jackson,RJ
1FTbT4cAQPpG,72602,santos,Mei Young,SP
1Fj7CI5O9qvm,94420,sao paulo,Nicole Harris,SP
1G2RfNaJJQOi,25770,sao paulo,Liam Walker,SP
1G5XJ6uvo8MK,22763,irati,Megan Garcia,PR
1GAD0RhzYjAk,9671,campo mourao,Hannah Mitchell,PR
1GFzFhI4Uoms,44892,matao,John Edwards,SP
1GJVzqJ7qhsY,86160,guararapes,Michael Ramirez,SP
1GJuXeEM1QLy,89204,carapicuiba,Daniel Ramirez,SP
1Ghi41xN3x9K,38755,divinolandia,Rachel Robinson,SP
1GlwVnuZSnQo,18212,uberlandia,Andrew Parker,MG
1Go7LPi7al6k,36675,lencois paulista,Sophia Mitchell,SP
1H4azIY8EKED,12401,ladainha,David Johnson,MG
1HBEFD3tm7PH,17260,rio de janeiro,Jessica Lee,RJ
1HEJnFr8gtB8,23028,rio de janeiro,Mei Hall,RJ
1HG3iclCsRLq,13876,sao paulo,Benjamin Johnson,SP
1HHoiAzNmIvV,7115,sao paulo,Emily Perez,SP
1HJlof6sZx4w,9973,trindade do sul,Chen Clark,RS
1HQ0iFvICDRM,29127,campinas,Ali Smith,SP
1HixPLyPTm9j,72243,rio de janeiro,Megan Robinson,RJ
1HjsZDLH015k,3732,jeceaba,Megan Thomas,MG
1HpugVbrG3PK,17603,salvador,Noah Lewis,BA
1HqHwjE1AXSE,44350,sao paulo,Raj Ramirez,SP
1HvQFCdxTXKO,1314,sao paulo,Amanda Campbell,SP
1HxPjxZUoKCG,35054,santo andre,Amanda Mitchell,SP
1I0PZwLtOIDp,4502,sao paulo,Isabella Parker,SP
1I2xLyFQYmFG,2939,sao paulo,Hannah Taylor,SP
1ICKDnqIyyo1,3665,caxambu do sul,Sophia Young,SC
1IGcHwZRXQmd,2864,sao paulo,James Garcia,SP
1IIDx3DI9Suu,7789,santo andre,Ashley Roberts,SP
1IKzNQiZEiAW,12287,capao da canoa,Hannah Turner,RS
1IPRXwYgnLfp,5847,brasilia,Isabella Rodriguez,DF
1IcgpqrfHDx9,8795,santo antonio de padua,Raj Baker,RJ
1Ieema9wllJr,84026,itaqui,Joshua Clark,RS
1IgmT60ZbXcJ,29321,sao caetano do sul,Mei Green,SP
1IlkZYlDLUHk,20531,franca,David Young,SP
1J2dhfWZJZTR,11611,sao paulo,Sophia Edwards,SP
1Jh414upBTJK,44035,rio das ostras,Carlos Smith,RJ
1Jq4oooGaXGh,62190,niteroi,Jessica Brown,RJ
1K3886t6wFqZ,15102,vila velha,Hannah Baker,ES
1K65iAS8uR8u,93310,sao paulo,Michael Adams,SP
1KHX74gt5Fzg,2271,sao paulo,Noah Turner,SP
1KI9bdmohfb7,5851,itabuna,Ali Perez,BA
1KJGZzXPewmB,1137,belo horizonte,Ava Allen,MG
1KqUZnx9xIR3,5033,cachoeira do sul,Isabella White,RS
1Ku1OLTWyqxe,96207,sao luis,Carlos Martinez,MA
1Ku7sqgiQJbP,37855,itarare,John Robinson,SP
1L022JtukMJc,64290,sao paulo,Mia Adams,SP
1LGSCTPa7Bdq,3063,rio de janeiro,John Scott,RJ
1LH02Wcjm8Be,79700,arraial do cabo,Nicole Taylor,RJ
1LNUYOh5ZgNG,55297,sao paulo,Aisha Turner,SP
1LZSd7k3MksF,72814,cajamar,Megan Anderson,SP
1LbS8pQVCuzD,21831,ribeirao das neves,Joshua Thomas,MG
1LjdCQLSkE4j,50711,sao paulo,James Evans,SP
1LoQ6C3vAsWP,79890,sao paulo,Nicole Evans,SP
1LpzZth2Ur21,72280,salvador,Carlos Ramirez,BA
1M3DuslzeHen,18409,macae,Ali Rodriguez,RJ
1M62SpnY84OW,59086,teofilo otoni,Andrew Roberts,MG
1M7KDo1FzgX5,39598,penapolis,Sarah White,SP
1MA6mCBkIMCr,75110,santa maria,Carlos Martinez,RS
1MBsdR6DCAr8,13041,campo grande,Jessica Adams,MS
1MGbaVdQyaK9,5889,salvador,Emma Harris,BA
1MGw68a4FBa7,79802,santa terezinha,Laura King,PE
1MMBGEYan6Za,79091,rio de janeiro,Ali Lee,RJ
1MOqUZJbXEXi,89176,vicosa,Chen White,MG
1MQhUEbh5IrS,4137,araras,Mia Mitchell,SP
1MUv1jPfrm4k,13286,barueri,Noah Robinson,SP
1MWsOksQxInl,89111,campinas,Aisha Harris,SP
1MXSpRJX0zi8,7096,campinas,Daniel Robinson,SP
1Mc7dMlHS3b1,4914,holambra,Ashley Lee,SP
1MgguYLaBtM7,55192,mimoso do sul,Sarah Roberts,ES
1Mj9OF9ZcnHM,65050,ribeirao das neves,Ava Robinson,MG
1MnG9ofki0nk,23906,sao paulo,Michael Mitchell,SP
1Mrz2LjuHqOj,23056,sao paulo,Joshua Hill,SP
1Mt6hQi23Ngd,6010,uberlandia,Mia Thompson,MG
1MwfDHawk600,54580,belford roxo,Andrew Parker,RJ
1N4HK2kSMJV5,79830,sao paulo,William Wright,SP
1NIvAqxVBBQ2,4458,mirandopolis,Robert Evans,SP
1NMz6JWxTkar,79036,sertaozinho,Noah Harris,SP
1NUi55MUFX5o,3662,itarana,Daniel Evans,ES
1NdYUtIB4ePu,78628,sao paulo,Hannah Garcia,SP
1Nexshn4mzjD,79600,aracatuba,Michael Thomas,SP
1NgJFE9aQ5IG,18074,fortaleza,Sophia Jackson,CE
1NjfxfKacCXo,6315,canoas,Tomasz Roberts,RS
1NyPOud3EbJh,28623,nova iguacu,Fatima Ramirez,RJ
1O2Bzcn4lwGE,32450,sao paulo,Amanda Harris,SP
1O4FAkihTohc,15080,campos dos goytacazes,Sophia Smith,RJ
1O77ZnsWUPdk,36570,votorantim,Elijah Edwards,SP
1O92qQDZ7m07,28925,sumare,Liam Anderson,SP
1ODBoud5T8UF,41311,santos,Megan Allen,SP
1OIMHjarvx9H,70210,sao paulo,Aisha Rodriguez,SP
